educatorID,regionID,eName,position,subject,qualification,birthDate,sex,schoolID
1421,2,Sheila Avila,Teacher,Biology,Bachelor's degree,1978-10-08,Female,49
1422,4,Diana Miller,Teacher,Mathematics,Master's degree,1978-10-08,Male,186
1423,1,Shawn Haney,Teacher,Geography,Master's degree,1978-10-08,Male,115
1424,1,Craig Weeks,Teacher,History,Bachelor's degree,1978-10-08,Male,158
1425,2,Gregory Martin,Teacher,Geography,PhD,1978-10-08,Male,257
1426,1,Seth Kelley,Teacher,Accounting,Diploma,1978-10-08,Male,143
1427,1,Jennifer Hodges,Teacher,Chemistry,Master's degree,1978-10-08,Female,1
1428,2,Connor Roberts,Teacher,Accounting,Diploma,1978-10-08,Female,270
1429,3,Johnny Shields,Teacher,Sesotho,Master's degree,1978-10-08,Male,179
1430,4,James Walker,Teacher,English,Diploma,1978-10-08,Female,260
1431,3,David Saunders,Teacher,Biology,Bachelor's degree,1978-10-08,Female,297
1432,1,Mr. Jason Bailey,Teacher,English,Diploma,1978-10-08,Female,222
1433,1,Matthew Wagner,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,45
1434,1,Toni Horne,Teacher,Geography,Bachelor's degree,1978-10-08,Female,300
1435,1,Christina Bailey,Teacher,Biology,Bachelor's degree,1978-10-08,Male,194
1436,4,Kayla Heath,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,117
1437,3,Christian Pierce,Teacher,Accounting,Diploma,1978-10-08,Female,128
1438,1,Christopher Moss,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,255
1439,2,John Mills,Teacher,English,PhD,1978-10-08,Male,39
1440,4,Tammy Alexander,Teacher,History,PhD,1978-10-08,Female,167
1441,2,Heather Chang,Teacher,Sesotho,Master's degree,1978-10-08,Female,274
1442,4,Scott Warren,Teacher,Physics,PhD,1978-10-08,Male,304
1443,1,Mason Hoover,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,322
1444,2,Erica Phillips,Teacher,Geography,Diploma,1978-10-08,Female,195
1445,1,Teresa Osborn,Teacher,Geography,Diploma,1978-10-08,Female,158
1446,4,Rodney Bailey,Teacher,English,Diploma,1978-10-08,Female,79
1447,1,Glenda Thomas,Teacher,Geography,Master's degree,1978-10-08,Female,25
1448,3,Andre White,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,53
1449,4,Shannon Martinez DDS,Teacher,History,Master's degree,1978-10-08,Female,84
1450,1,Alice Hunter,Teacher,History,PhD,1978-10-08,Female,111
1451,4,Nicole Lambert,Teacher,Biology,Diploma,1978-10-08,Male,251
1452,2,Michelle Thompson,Teacher,History,PhD,1978-10-08,Male,154
1453,2,Tammy Gaines,Teacher,History,Bachelor's degree,1978-10-08,Female,113
1454,3,Jennifer Potts,Teacher,English,Diploma,1978-10-08,Female,171
1455,4,Kyle Delacruz,Teacher,Chemistry,PhD,1978-10-08,Male,83
1456,2,Elaine Smith,Teacher,English,Diploma,1978-10-08,Female,103
1457,4,Henry Moreno,Teacher,Sesotho,Diploma,1978-10-08,Male,75
1458,3,Michael Jones,Teacher,Sesotho,Diploma,1978-10-08,Male,13
1459,3,Mrs. Sharon Long,Teacher,Accounting,Master's degree,1978-10-08,Female,67
1460,2,Kayla Rasmussen,Teacher,Sesotho,Master's degree,1978-10-08,Male,242
1461,2,Jessica Armstrong,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,324
1462,2,Emma Anderson,Teacher,Biology,Diploma,1978-10-08,Female,308
1463,1,David Jackson,Teacher,Sesotho,Diploma,1978-10-08,Male,1
1464,3,Marcus Beck,Teacher,Accounting,Diploma,1978-10-08,Male,68
1465,3,Thomas Reeves,Teacher,Physics,Diploma,1978-10-08,Female,148
1466,2,Natasha Phillips,Teacher,English,Master's degree,1978-10-08,Male,125
1467,3,Debbie Moore,Teacher,Mathematics,Diploma,1978-10-08,Female,280
1468,3,Dale Walker,Teacher,Physics,PhD,1978-10-08,Female,256
1469,4,Patricia Stevens,Teacher,English,PhD,1978-10-08,Male,71
1470,2,Nancy Rogers,Teacher,Physics,Diploma,1978-10-08,Female,168
1471,1,Robert Taylor,Teacher,Mathematics,Diploma,1978-10-08,Male,153
1472,2,Marvin Harris,Teacher,Mathematics,Master's degree,1978-10-08,Male,242
1473,4,Laura Townsend,Teacher,Mathematics,Master's degree,1978-10-08,Male,116
1474,3,Gerald Scott Jr.,Teacher,Biology,Bachelor's degree,1978-10-08,Male,12
1475,1,Laura Hill,Teacher,History,Master's degree,1978-10-08,Female,255
1476,4,Rebecca Kelley,Teacher,Sesotho,Diploma,1978-10-08,Male,319
1477,1,Tyrone Manning,Teacher,English,Bachelor's degree,1978-10-08,Female,175
1478,2,Mr. Robert Patterson PhD,Teacher,English,PhD,1978-10-08,Male,87
1479,1,Matthew Rosario,Teacher,History,PhD,1978-10-08,Male,152
1480,1,William White,Teacher,Biology,PhD,1978-10-08,Female,236
1481,1,Tiffany Moreno,Teacher,Mathematics,PhD,1978-10-08,Female,180
1482,2,Alex Brooks,Teacher,English,PhD,1978-10-08,Male,229
1483,1,Tiffany Baker,Teacher,Chemistry,Diploma,1978-10-08,Male,322
1484,1,Amanda Baker,Teacher,Geography,PhD,1978-10-08,Female,266
1485,2,Timothy White,Teacher,English,PhD,1978-10-08,Female,137
1486,1,Tyler Simmons,Teacher,Sesotho,PhD,1978-10-08,Male,5
1487,3,Judith Parker,Teacher,Geography,Diploma,1978-10-08,Male,245
1488,2,Jason Peterson,Teacher,Geography,Master's degree,1978-10-08,Female,200
1489,2,Anthony Smith,Teacher,Accounting,Master's degree,1978-10-08,Female,154
1490,2,Joseph Salinas,Teacher,History,Diploma,1978-10-08,Male,96
1491,2,Bianca Roy,Teacher,Physics,Diploma,1978-10-08,Female,272
1492,4,Michele Adams,Teacher,History,Diploma,1978-10-08,Male,4
1493,2,Phillip Mitchell,Teacher,English,Bachelor's degree,1978-10-08,Male,324
1494,3,Jessica Roberts,Teacher,History,Master's degree,1978-10-08,Male,129
1495,4,Kevin Pruitt,Teacher,Biology,PhD,1978-10-08,Female,118
1496,1,Veronica Williams,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,294
1497,4,Leah Mcneil,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,76
1498,1,Jennifer Collins,Teacher,Biology,PhD,1978-10-08,Male,289
1499,4,Jennifer Green,Teacher,Biology,Master's degree,1978-10-08,Male,73
1500,1,Jennifer Kelley,Teacher,Chemistry,Master's degree,1978-10-08,Male,48
1501,1,Gabriel Lucas,Teacher,Accounting,Master's degree,1978-10-08,Male,63
1502,4,Thomas Walker,Teacher,Physics,Master's degree,1978-10-08,Male,120
1503,4,Cheyenne Santiago,Teacher,Accounting,Master's degree,1978-10-08,Male,275
1504,2,Justin Benson,Teacher,Geography,Master's degree,1978-10-08,Female,110
1505,2,Nancy Parker,Teacher,Physics,PhD,1978-10-08,Female,204
1506,1,Susan Edwards,Teacher,Geography,Bachelor's degree,1978-10-08,Female,314
1507,1,Lisa James,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,166
1508,1,Erica Brock,Teacher,History,PhD,1978-10-08,Female,64
1509,4,Bobby Perry,Teacher,Physics,PhD,1978-10-08,Female,286
1510,2,Kristina Reed,Teacher,Sesotho,Diploma,1978-10-08,Male,315
1511,4,Brandon Lee,Teacher,Chemistry,Diploma,1978-10-08,Male,267
1512,1,Lori Rowe,Teacher,Physics,Bachelor's degree,1978-10-08,Male,209
1513,2,Melissa Vargas,Teacher,Geography,Master's degree,1978-10-08,Female,65
1514,3,Henry Murphy,Teacher,English,Master's degree,1978-10-08,Female,13
1515,3,Kelly Harrington,Teacher,Chemistry,Master's degree,1978-10-08,Female,151
1516,1,Tamara Weaver,Teacher,Sesotho,PhD,1978-10-08,Male,289
1517,1,Caitlin Cruz,Teacher,Mathematics,Diploma,1978-10-08,Female,160
1518,2,Shaun Mclaughlin,Teacher,Biology,PhD,1978-10-08,Female,324
1519,3,Leah Joseph,Teacher,English,Bachelor's degree,1978-10-08,Female,256
1520,4,Molly Schwartz,Teacher,History,Diploma,1978-10-08,Male,258
1521,1,Michelle Taylor,Teacher,Sesotho,PhD,1978-10-08,Male,273
1522,1,Julie Kramer,Teacher,Chemistry,Master's degree,1978-10-08,Male,45
1523,2,Phyllis Diaz,Teacher,Physics,PhD,1978-10-08,Female,298
1524,1,Jennifer Jones,Teacher,History,Bachelor's degree,1978-10-08,Female,5
1525,1,Lori Haney,Teacher,Physics,Diploma,1978-10-08,Female,159
1526,4,Amy Ibarra,Teacher,Mathematics,PhD,1978-10-08,Male,267
1527,2,Jose Holden,Teacher,History,Bachelor's degree,1978-10-08,Female,91
1528,2,Daniel Ortiz,Teacher,Accounting,Diploma,1978-10-08,Female,11
1529,2,Lonnie Salas,Teacher,History,PhD,1978-10-08,Male,324
1530,1,Sheila Faulkner,Teacher,Chemistry,PhD,1978-10-08,Female,220
1531,1,Alexis Griffith,Teacher,Accounting,PhD,1978-10-08,Female,203
1532,4,Emily Chavez,Teacher,Sesotho,PhD,1978-10-08,Female,227
1533,2,Timothy Johnston,Teacher,Mathematics,Master's degree,1978-10-08,Male,37
1534,1,Brian Taylor,Teacher,Biology,Master's degree,1978-10-08,Male,254
1535,2,Andrew Herrera,Teacher,Sesotho,Diploma,1978-10-08,Male,9
1536,2,Lori Rogers,Teacher,Chemistry,PhD,1978-10-08,Female,193
1537,1,Marcus Coleman,Teacher,Mathematics,PhD,1978-10-08,Female,139
1538,4,Steven Morris,Teacher,English,Bachelor's degree,1978-10-08,Female,267
1539,3,Paul Green,Teacher,Accounting,PhD,1978-10-08,Female,297
1540,4,Charles Williams,Teacher,English,Bachelor's degree,1978-10-08,Male,114
1541,2,Brian Jordan Jr.,Teacher,Physics,PhD,1978-10-08,Female,306
1542,4,Thomas House,Teacher,Geography,Bachelor's degree,1978-10-08,Female,186
1543,1,Matthew Huang,Teacher,Sesotho,PhD,1978-10-08,Female,54
1544,2,Zachary Brown,Teacher,Chemistry,Master's degree,1978-10-08,Male,250
1545,1,Karen Ramsey,Teacher,Geography,Diploma,1978-10-08,Female,115
1546,3,Annette Mitchell,Teacher,Biology,Diploma,1978-10-08,Female,119
1547,2,David Garner,Teacher,Sesotho,Diploma,1978-10-08,Male,31
1548,2,Zachary Hudson,Teacher,Geography,PhD,1978-10-08,Male,31
1549,1,Tonya Rivera,Teacher,English,Bachelor's degree,1978-10-08,Female,232
1550,4,Larry Ramos,Teacher,Physics,Bachelor's degree,1978-10-08,Female,32
1551,2,Patrick Martinez,Teacher,Chemistry,PhD,1978-10-08,Female,34
1552,1,Jesus Watson,Teacher,English,Diploma,1978-10-08,Female,141
1553,3,Michael Reyes,Teacher,Physics,Bachelor's degree,1978-10-08,Female,233
1554,1,Annette York,Teacher,Chemistry,PhD,1978-10-08,Male,246
1555,1,Victor Garcia,Teacher,History,Bachelor's degree,1978-10-08,Female,212
1556,3,Kevin Lambert,Teacher,Biology,Bachelor's degree,1978-10-08,Female,128
1557,1,Frank Williamson,Teacher,Sesotho,Master's degree,1978-10-08,Female,294
1558,1,Amy Small,Teacher,Chemistry,Diploma,1978-10-08,Male,294
1559,1,Emily Miller,Teacher,Mathematics,Diploma,1978-10-08,Female,236
1560,2,Terry Shepherd,Teacher,Accounting,Diploma,1978-10-08,Male,69
1561,2,Kimberly Obrien,Teacher,English,Diploma,1978-10-08,Female,274
1562,2,Matthew Taylor,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,285
1563,1,Karen Castillo,Teacher,History,Bachelor's degree,1978-10-08,Male,255
1564,1,Ryan Miles,Teacher,Mathematics,Diploma,1978-10-08,Female,185
1565,4,Jeffery Anderson,Teacher,Accounting,PhD,1978-10-08,Female,97
1566,2,Ms. Colleen Nguyen MD,Teacher,Physics,Bachelor's degree,1978-10-08,Male,172
1567,4,Jennifer Lynn,Teacher,Accounting,PhD,1978-10-08,Male,275
1568,2,Catherine Fernandez,Teacher,English,Diploma,1978-10-08,Female,56
1569,2,Taylor Roberson,Teacher,Biology,Master's degree,1978-10-08,Male,299
1570,1,Brian Mcdonald,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,112
1571,3,Danielle Martinez,Teacher,English,Bachelor's degree,1978-10-08,Female,245
1572,3,Nicholas Garcia,Teacher,Chemistry,Master's degree,1978-10-08,Male,211
1573,1,Mark Haynes,Teacher,Sesotho,Diploma,1978-10-08,Male,217
1574,4,Jessica French,Teacher,Sesotho,PhD,1978-10-08,Male,38
1575,4,Heidi Curry,Teacher,History,PhD,1978-10-08,Female,186
1576,1,Gabriella Hall,Teacher,Biology,PhD,1978-10-08,Female,291
1577,1,Angelica Graves,Teacher,Biology,PhD,1978-10-08,Male,111
1578,1,Sarah Clark,Teacher,English,Master's degree,1978-10-08,Male,115
1579,2,Logan Larson,Teacher,Mathematics,PhD,1978-10-08,Male,306
1580,1,Christopher Summers,Teacher,English,Master's degree,1978-10-08,Female,17
1581,2,Jon Sullivan,Teacher,English,Diploma,1978-10-08,Female,34
1582,2,David Moore,Teacher,Chemistry,Master's degree,1978-10-08,Female,169
1583,4,Kimberly Fuller,Teacher,Geography,Bachelor's degree,1978-10-08,Female,76
1584,3,Laura Espinoza,Teacher,Accounting,PhD,1978-10-08,Male,230
1585,4,Katherine Williams,Teacher,Sesotho,Diploma,1978-10-08,Male,186
1586,1,Melissa Gibson,Teacher,Geography,Diploma,1978-10-08,Female,105
1587,3,Brooke Michael,Teacher,Mathematics,Diploma,1978-10-08,Female,13
1588,4,Sara Davis,Teacher,Geography,PhD,1978-10-08,Female,292
1589,1,Becky Carney,Teacher,Mathematics,Diploma,1978-10-08,Male,322
1590,4,Sharon Moore,Teacher,English,PhD,1978-10-08,Female,42
1591,3,James Burns,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,129
1592,2,Amy Knapp,Teacher,Chemistry,Master's degree,1978-10-08,Female,308
1593,2,Patricia Wright,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,173
1594,2,Pamela Hicks MD,Teacher,Sesotho,Master's degree,1978-10-08,Female,39
1595,2,Benjamin Adams,Teacher,Chemistry,Diploma,1978-10-08,Female,182
1596,1,Tyler Medina,Teacher,Chemistry,PhD,1978-10-08,Female,293
1597,2,Alexander Vargas,Teacher,Geography,PhD,1978-10-08,Female,56
1598,4,Kelsey Zimmerman,Teacher,Physics,Bachelor's degree,1978-10-08,Male,251
1599,2,Elijah Williams,Teacher,Physics,Bachelor's degree,1978-10-08,Male,56
1600,1,Kelly Shaw,Teacher,Sesotho,PhD,1978-10-08,Male,70
1601,4,Kevin Wood,Teacher,Mathematics,Diploma,1978-10-08,Female,319
1602,4,Benjamin Boyle,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,4
1603,2,Emily Lynn,Teacher,Geography,Master's degree,1978-10-08,Male,315
1604,1,Sherry Johnson,Teacher,Physics,Bachelor's degree,1978-10-08,Male,111
1605,3,Courtney Bautista,Teacher,History,PhD,1978-10-08,Male,196
1606,4,Michael Berg,Teacher,Biology,Bachelor's degree,1978-10-08,Female,19
1607,4,Dr. Patricia Garcia,Teacher,Mathematics,Master's degree,1978-10-08,Male,61
1608,3,Veronica Diaz,Teacher,English,Diploma,1978-10-08,Female,23
1609,2,Steve Mason,Teacher,Geography,Master's degree,1978-10-08,Female,201
1610,4,Daniel Rich,Teacher,Mathematics,Diploma,1978-10-08,Male,162
1611,3,Tony Carpenter,Teacher,Biology,Master's degree,1978-10-08,Female,13
1612,4,Christian Long,Teacher,Mathematics,Diploma,1978-10-08,Male,260
1613,4,Katherine Burnett,Teacher,Geography,Bachelor's degree,1978-10-08,Female,117
1614,4,Brian Watson,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,79
1615,4,Tammy Ellis,Teacher,Chemistry,Diploma,1978-10-08,Male,183
1616,1,Taylor Lee,Teacher,English,Bachelor's degree,1978-10-08,Male,254
1617,2,Virginia Williams,Teacher,Physics,Diploma,1978-10-08,Male,315
1618,4,Sarah Novak,Teacher,Mathematics,PhD,1978-10-08,Male,79
1619,3,Brandy Oliver MD,Teacher,Chemistry,Master's degree,1978-10-08,Male,191
1620,4,Daniel Acosta,Teacher,Geography,Diploma,1978-10-08,Male,122
1621,2,Angela Sawyer,Teacher,Chemistry,Master's degree,1978-10-08,Female,132
1622,4,Tammy Wade,Teacher,Chemistry,Master's degree,1978-10-08,Female,162
1623,2,Andrew Campbell,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,156
1624,2,Rebecca Snow,Teacher,English,Bachelor's degree,1978-10-08,Male,265
1625,4,Mr. James Braun MD,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,24
1626,1,Robert Allen,Teacher,English,Master's degree,1978-10-08,Female,86
1627,4,Brian Smith,Teacher,Physics,Diploma,1978-10-08,Female,267
1628,2,Matthew Russell MD,Teacher,Biology,PhD,1978-10-08,Female,268
1629,1,Edward Stark,Teacher,Sesotho,Diploma,1978-10-08,Female,63
1630,4,Holly Taylor,Teacher,Sesotho,Diploma,1978-10-08,Male,75
1631,3,Matthew Thomas,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,13
1632,1,Steve Nelson,Teacher,Geography,PhD,1978-10-08,Male,203
1633,2,Carl Garcia,Teacher,English,Master's degree,1978-10-08,Female,195
1634,1,Gloria Mejia,Teacher,Mathematics,Master's degree,1978-10-08,Male,307
1635,1,Ms. Margaret Erickson MD,Teacher,Chemistry,PhD,1978-10-08,Male,25
1636,2,Paul Davies,Teacher,History,Master's degree,1978-10-08,Female,145
1637,1,Gary Hernandez,Teacher,Mathematics,Master's degree,1978-10-08,Female,194
1638,2,Krystal Lane,Teacher,Geography,Diploma,1978-10-08,Female,35
1639,1,Tracy Odonnell,Teacher,Biology,Master's degree,1978-10-08,Male,163
1640,1,Catherine Gross,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,63
1641,2,Cody Mendoza,Teacher,English,Bachelor's degree,1978-10-08,Female,28
1642,2,Nicole Oneill,Teacher,Biology,PhD,1978-10-08,Female,197
1643,2,Michael Welch,Teacher,Mathematics,PhD,1978-10-08,Female,125
1644,3,Michele Carter,Teacher,Biology,Bachelor's degree,1978-10-08,Female,29
1645,2,Caleb Stanley,Teacher,Biology,PhD,1978-10-08,Male,110
1646,4,William Ho,Teacher,Geography,Bachelor's degree,1978-10-08,Male,258
1647,2,Stephanie Moyer,Teacher,English,Diploma,1978-10-08,Male,285
1648,2,Andrea Rivera,Teacher,Sesotho,Diploma,1978-10-08,Male,298
1649,3,Robert Pittman,Teacher,Accounting,PhD,1978-10-08,Female,121
1650,2,William Sellers,Teacher,Geography,Master's degree,1978-10-08,Male,28
1651,2,Donald Mcdaniel,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,324
1652,2,Dwayne Taylor,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,69
1653,4,Brenda Schneider,Teacher,Physics,Master's degree,1978-10-08,Male,304
1654,3,Keith Ruiz,Teacher,English,PhD,1978-10-08,Female,226
1655,3,Stephen Powers,Teacher,Accounting,Master's degree,1978-10-08,Female,138
1656,2,Gerald Noble,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,2
1657,3,William Taylor,Teacher,English,Diploma,1978-10-08,Male,151
1658,1,Jennifer Frazier,Teacher,Biology,Bachelor's degree,1978-10-08,Female,100
1659,2,Megan Brady,Teacher,English,Diploma,1978-10-08,Male,104
1660,1,Jennifer Roberson,Teacher,Biology,PhD,1978-10-08,Male,290
1661,2,Brianna Mendoza,Teacher,English,Master's degree,1978-10-08,Female,69
1662,2,Denise Park,Teacher,Physics,Master's degree,1978-10-08,Male,195
1663,2,Cody Reid,Teacher,History,Diploma,1978-10-08,Female,168
1664,4,Sara Nguyen,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,142
1665,4,Thomas Lee,Teacher,Accounting,Master's degree,1978-10-08,Female,116
1666,3,Wesley Kirby,Teacher,Biology,PhD,1978-10-08,Male,68
1667,2,Elizabeth Phillips,Teacher,Accounting,Diploma,1978-10-08,Female,31
1668,2,Mary Jacobs,Teacher,Accounting,PhD,1978-10-08,Female,104
1669,2,Mary Schmidt,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,168
1670,2,Derek Mitchell,Teacher,Mathematics,PhD,1978-10-08,Female,250
1671,2,Richard Estes,Teacher,Geography,Bachelor's degree,1978-10-08,Female,2
1672,4,Anthony Brown,Teacher,Geography,Master's degree,1978-10-08,Male,292
1673,3,Amanda Best,Teacher,Geography,Bachelor's degree,1978-10-08,Female,95
1674,2,Andrew Rodriguez,Teacher,Mathematics,PhD,1978-10-08,Female,200
1675,4,Jonathan Cortez,Teacher,History,Master's degree,1978-10-08,Female,117
1676,2,Pedro Miles Jr.,Teacher,English,Master's degree,1978-10-08,Female,144
1677,1,Jennifer Adams,Teacher,History,Diploma,1978-10-08,Female,289
1678,2,Jason Roberts,Teacher,Physics,Diploma,1978-10-08,Male,311
1679,2,Candace Hudson,Teacher,Accounting,Master's degree,1978-10-08,Male,89
1680,3,Katherine Figueroa,Teacher,Physics,PhD,1978-10-08,Male,191
1681,3,Jessica Robinson,Teacher,Biology,PhD,1978-10-08,Female,148
1682,2,Jacob Logan,Teacher,English,Master's degree,1978-10-08,Male,20
1683,3,Carla Cox,Teacher,Physics,Bachelor's degree,1978-10-08,Male,248
1684,2,Glenn Bridges,Teacher,Accounting,Diploma,1978-10-08,Female,93
1685,3,Joe Santiago,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,134
1686,2,Arthur Williams,Teacher,History,Bachelor's degree,1978-10-08,Male,52
1687,4,Christine Hayes,Teacher,Sesotho,Master's degree,1978-10-08,Male,186
1688,1,David Smith,Teacher,History,Bachelor's degree,1978-10-08,Male,166
1689,1,Timothy Henry,Teacher,Biology,Diploma,1978-10-08,Female,220
1690,1,Jessica Smith,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,54
1691,1,Michael Rocha DVM,Teacher,History,Bachelor's degree,1978-10-08,Female,45
1692,2,Matthew Powell,Teacher,Physics,PhD,1978-10-08,Male,6
1693,3,Katrina Randolph,Teacher,Biology,Master's degree,1978-10-08,Female,102
1694,3,Richard Santana,Teacher,Accounting,Master's degree,1978-10-08,Male,101
1695,1,Adam Beard,Teacher,Biology,Diploma,1978-10-08,Male,249
1696,2,Ashley Cook,Teacher,Sesotho,Diploma,1978-10-08,Male,165
1697,2,Ruth Morris,Teacher,Mathematics,Diploma,1978-10-08,Male,37
1698,3,Mr. John Kim,Teacher,Geography,Diploma,1978-10-08,Female,310
1699,3,William Ford,Teacher,Sesotho,Diploma,1978-10-08,Female,174
1700,1,Barbara Myers,Teacher,Chemistry,Diploma,1978-10-08,Male,323
1701,2,Tami Cabrera,Teacher,Mathematics,Master's degree,1978-10-08,Male,302
1702,1,Holly Mccarthy,Teacher,History,Diploma,1978-10-08,Male,180
1703,4,Lauren Hernandez,Teacher,Mathematics,Master's degree,1978-10-08,Female,296
1704,4,Kathy Cook,Teacher,English,PhD,1978-10-08,Female,162
1705,3,Stacey Burnett,Teacher,Physics,PhD,1978-10-08,Male,119
1706,1,Steven Rich,Teacher,Geography,Diploma,1978-10-08,Female,236
1707,3,Danielle Lang,Teacher,Accounting,PhD,1978-10-08,Female,151
1708,1,Kendra Monroe,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,141
1709,1,Devon Collier,Teacher,Sesotho,PhD,1978-10-08,Female,244
1710,2,Derrick Soto,Teacher,Geography,Diploma,1978-10-08,Male,113
1711,2,Robert Martinez,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,308
1712,3,Robert Kirby,Teacher,English,Master's degree,1978-10-08,Female,138
1713,1,Teresa Thornton,Teacher,Geography,Diploma,1978-10-08,Female,194
1714,2,Bryan Trevino,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,11
1715,1,Cynthia Lin,Teacher,Geography,PhD,1978-10-08,Female,112
1716,4,Patricia Donaldson,Teacher,Geography,Diploma,1978-10-08,Male,261
